GameID;Date;Side;Win/Lose;Player;Lane;Hero;Ban Hero;Spell;Team;Opponent;Skor Game;Kill;Death;Assist;Duration;Map;Stage
MSC26_GB_M09_G2;26/07/2026;Red;Win;SAA;Midlane;Zhuxin;Hirara;Purify;PRO Esports;Entity7;2 - 0;1;1;10;19:12;Flying Clouds;Group B
MSC26_GB_M09_G2;26/07/2026;Red;Win;Kouzen;Goldlane;Harith;Phoveus;Purify;PRO Esports;Entity7;2 - 0;7;2;5;19:12;Flying Clouds;Group B
MSC26_GB_M09_G2;26/07/2026;Red;Win;PPPPP;Roamer;Gatot Kaca;Esmeralda;Revitalize;PRO Esports;Entity7;2 - 0;0;3;14;19:12;Flying Clouds;Group B
MSC26_GB_M09_G2;26/07/2026;Blue;Lose;Akashi;Explane;Paquito;Fanny;Flicker;Entity7;PRO Esports;0 - 2;4;4;1;19:12;Flying Clouds;Group B
MSC26_GB_M09_G2;26/07/2026;Blue;Lose;HideOnBush;Jungler;Guinevere;Valentina;Retribution;Entity7;PRO Esports;0 - 2;2;5;6;19:12;Flying Clouds;Group B
MSC26_GB_M09_G2;26/07/2026;Blue;Lose;Shin;Midlane;Gord;Ling;Flicker;Entity7;PRO Esports;0 - 2;2;4;5;19:12;Flying Clouds;Group B
MSC26_GB_M09_G2;26/07/2026;Blue;Lose;Doom;Goldlane;Moskov;Chou;Flicker;Entity7;PRO Esports;0 - 2;2;3;3;19:12;Flying Clouds;Group B
MSC26_GB_M09_G2;26/07/2026;Blue;Lose;Vaguin;Roamer;Atlas;Belerick;Flicker;Entity7;PRO Esports;0 - 2;0;3;9;19:12;Flying Clouds;Group B
MSC26_GB_M10_G1;26/07/2026;Blue;Win;Lutpiii;Explane;Uranus;Selena;Purify;ONIC;Selangor Red Giants;1 - 0;0;3;8;23:42;Expanding Rivers;Group B
MSC26_GB_M10_G1;26/07/2026;Blue;Win;Kairi;Jungler;Ling;Fanny;Retribution;ONIC;Selangor Red Giants;1 - 0;8;1;6;23:42;Expanding Rivers;Group B
MSC26_GB_M10_G1;26/07/2026;Blue;Win;Sanz;Midlane;Aurora;Atlas;Flicker;ONIC;Selangor Red Giants;1 - 0;1;6;9;23:42;Expanding Rivers;Group B
MSC26_GB_M10_G1;26/07/2026;Blue;Win;Kelra;Goldlane;Claude;Moskov;Purify;ONIC;Selangor Red Giants;1 - 0;7;3;8;23:42;Expanding Rivers;Group B
MSC26_GB_M10_G1;26/07/2026;Blue;Win;Kiboy;Roamer;Belerick;Brody;Flicker;ONIC;Selangor Red Giants;1 - 0;0;7;10;23:42;Expanding Rivers;Group B
MSC26_GB_M10_G1;26/07/2026;Red;Lose;Kramm;Explane;Hilda;Marcel;Flicker;Selangor Red Giants;ONIC;0 - 1;3;1;13;23:42;Expanding Rivers;Group B
MSC26_GB_M10_G1;26/07/2026;Red;Lose;Unii;Jungler;Paquito;Hirara;Retribution;Selangor Red Giants;ONIC;0 - 1;11;3;6;23:42;Expanding Rivers;Group B
MSC26_GB_M10_G1;26/07/2026;Red;Lose;Stormie;Midlane;Zhuxin;Freya;Purify;Selangor Red Giants;ONIC;0 - 1;4;3;12;23:42;Expanding Rivers;Group B
MSC26_GB_M10_G1;26/07/2026;Red;Lose;Innocent;Goldlane;Harith;Eudora;Purify;Selangor Red Giants;ONIC;0 - 1;2;4;7;23:42;Expanding Rivers;Group B
MSC26_GB_M10_G1;26/07/2026;Red;Lose;Yums;Roamer;Chou;Valentina;Flicker;Selangor Red Giants;ONIC;0 - 1;0;5;13;23:42;Expanding Rivers;Group B
MSC26_GB_M10_G2;26/07/2026;Red;Win;Lutpiii;Explane;Uranus;Marcel;Purify;ONIC;Selangor Red Giants;2 - 0;1;0;6;11:09;Flying Clouds;Group B
MSC26_GB_M10_G2;26/07/2026;Red;Win;Kairi;Jungler;Nolan;Selena;Retribution;ONIC;Selangor Red Giants;2 - 0;4;0;6;11:09;Flying Clouds;Group B
MSC26_GB_M10_G2;26/07/2026;Red;Win;Sanz;Midlane;Lylia;Freya;Purify;ONIC;Selangor Red Giants;2 - 0;4;0;7;11:09;Flying Clouds;Group B
MSC26_GB_M10_G2;26/07/2026;Red;Win;Kelra;Goldlane;Harith;Chou;Purify;ONIC;Selangor Red Giants;2 - 0;3;2;5;11:09;Flying Clouds;Group B
MSC26_GB_M10_G2;26/07/2026;Red;Win;Kiboy;Roamer;Belerick;Badang;Flicker;ONIC;Selangor Red Giants;2 - 0;0;1;9;11:09;Flying Clouds;Group B
MSC26_GB_M10_G2;26/07/2026;Blue;Lose;Kramm;Explane;Barats;Atlas;Flicker;Selangor Red Giants;ONIC;0 - 2;0;3;1;11:09;Flying Clouds;Group B
MSC26_GB_M10_G2;26/07/2026;Blue;Lose;Unii;Jungler;Hirara;Zhuxin;Retribution;Selangor Red Giants;ONIC;0 - 2;1;3;2;11:09;Flying Clouds;Group B
MSC26_GB_M10_G2;26/07/2026;Blue;Lose;Stormie;Midlane;Eudora;Fanny;Sprint;Selangor Red Giants;ONIC;0 - 2;0;0;3;11:09;Flying Clouds;Group B
MSC26_GB_M10_G2;26/07/2026;Blue;Lose;Innocent;Goldlane;Karrie;Rafaela;Flicker;Selangor Red Giants;ONIC;0 - 2;2;2;1;11:09;Flying Clouds;Group B
MSC26_GB_M10_G2;26/07/2026;Blue;Lose;Yums;Roamer;Khufra;Luo Yi;Flicker;Selangor Red Giants;ONIC;0 - 2;0;4;2;11:09;Flying Clouds;Group B
MSC26_PO_M01_G1;29/07/2026;Blue;Win;Ying;Explane;Freya;Ling;Purify;Yangon Galacticos;PRO Esports;1 - 0;4;0;10;11:07;Expanding Rivers;Playoffs
MSC26_PO_M01_G1;29/07/2026;Blue;Win;Hannn;Jungler;Guinevere;Fanny;Retribution;Yangon Galacticos;PRO Esports;1 - 0;3;4;4;11:07;Expanding Rivers;Playoffs
MSC26_PO_M01_G1;29/07/2026;Blue;Win;Kaize;Midlane;Zhuxin;Phoveus;Purify;Yangon Galacticos;PRO Esports;1 - 0;4;0;15;11:07;Expanding Rivers;Playoffs
MSC26_PO_M01_G1;29/07/2026;Blue;Win;Sanji(MM);Goldlane;Claude;Esmeralda;Purify;Yangon Galacticos;PRO Esports;1 - 0;7;0;6;11:07;Expanding Rivers;Playoffs
MSC26_PO_M01_G1;29/07/2026;Blue;Win;Blink;Roamer;Carmilla;Sora;Revitalize;Yangon Galacticos;PRO Esports;1 - 0;1;1;15;11:07;Expanding Rivers;Playoffs
MSC26_PO_M01_G1;29/07/2026;Red;Lose;SryImFelix;Explane;Yu Zhong;Marcel;Petrify;PRO Esports;Yangon Galacticos;0 - 1;2;3;1;11:07;Expanding Rivers;Playoffs
MSC26_PO_M01_G1;29/07/2026;Red;Lose;Koyly;Jungler;Baxia;Atlas;Retribution;PRO Esports;Yangon Galacticos;0 - 1;1;3;4;11:07;Expanding Rivers;Playoffs
MSC26_PO_M01_G1;29/07/2026;Red;Lose;SAA;Midlane;Gord;Hirara;Flicker;PRO Esports;Yangon Galacticos;0 - 1;1;3;4;11:07;Expanding Rivers;Playoffs
MSC26_PO_M01_G1;29/07/2026;Red;Lose;Kouzen;Goldlane;Moskov;Gloo;Purify;PRO Esports;Yangon Galacticos;0 - 1;1;3;1;11:07;Expanding Rivers;Playoffs
MSC26_PO_M01_G1;29/07/2026;Red;Lose;PPPPP;Roamer;Chou;Mathilda;Flicker;PRO Esports;Yangon Galacticos;0 - 1;0;7;5;11:07;Expanding Rivers;Playoffs
MSC26_PO_M01_G2;29/07/2026;Red;Win;Ying;Explane;Barats;Ling;Flicker;Yangon Galacticos;PRO Esports;2 - 0;4;0;14;13:56;Dangerous Grass;Playoffs
MSC26_PO_M01_G2;29/07/2026;Red;Win;Hannn;Jungler;Suyou;Marcel;Retribution;Yangon Galacticos;PRO Esports;2 - 0;10;1;7;13:56;Dangerous Grass;Playoffs
MSC26_PO_M01_G2;29/07/2026;Red;Win;Kaize;Midlane;Eudora;Freya;Flicker;Yangon Galacticos;PRO Esports;2 - 0;5;1;14;13:56;Dangerous Grass;Playoffs
MSC26_PO_M01_G2;29/07/2026;Red;Win;Sanji(MM);Goldlane;Claude;Harith;Purify;Yangon Galacticos;PRO Esports;2 - 0;3;1;6;13:56;Dangerous Grass;Playoffs
MSC26_PO_M01_G2;29/07/2026;Red;Win;Blink;Roamer;Gloo;Sora;Flicker;Yangon Galacticos;PRO Esports;2 - 0;0;1;16;13:56;Dangerous Grass;Playoffs
MSC26_PO_M01_G2;29/07/2026;Blue;Lose;SryImFelix;Explane;Lapu lapu;Phoveus;Flicker;PRO Esports;Yangon Galacticos;0 - 2;1;5;2;13:56;Dangerous Grass;Playoffs
MSC26_PO_M01_G2;29/07/2026;Blue;Lose;Koyly;Jungler;Hirara;Uranus;Retribution;PRO Esports;Yangon Galacticos;0 - 2;1;5;2;13:56;Dangerous Grass;Playoffs
MSC26_PO_M01_G2;29/07/2026;Blue;Lose;SAA;Midlane;Selena;Atlas;Flicker;PRO Esports;Yangon Galacticos;0 - 2;1;3;2;13:56;Dangerous Grass;Playoffs
MSC26_PO_M01_G2;29/07/2026;Blue;Lose;Kouzen;Goldlane;Moskov;Fanny;Purify;PRO Esports;Yangon Galacticos;0 - 2;0;1;1;13:56;Dangerous Grass;Playoffs
MSC26_PO_M01_G2;29/07/2026;Blue;Lose;PPPPP;Roamer;Belerick;Harley;Revitalize;PRO Esports;Yangon Galacticos;0 - 2;1;8;2;13:56;Dangerous Grass;Playoffs
MSC26_PO_M01_G3;29/07/2026;Red;Win;Ying;Explane;Ruby;Ling;Flicker;Yangon Galacticos;PRO Esports;3 - 0;2;2;12;15:32;Dangerous Grass;Playoffs
MSC26_PO_M01_G3;29/07/2026;Red;Win;Hannn;Jungler;Fanny;Marcel;Retribution;Yangon Galacticos;PRO Esports;3 - 0;8;0;5;15:32;Dangerous Grass;Playoffs
MSC26_PO_M01_G3;29/07/2026;Red;Win;Kaize;Midlane;Eudora;Freya;Flicker;Yangon Galacticos;PRO Esports;3 - 0;4;2;10;15:32;Dangerous Grass;Playoffs
MSC26_PO_M01_G3;29/07/2026;Red;Win;Sanji(MM);Goldlane;Melissa;Chou;Flicker;Yangon Galacticos;PRO Esports;3 - 0;2;1;7;15:32;Dangerous Grass;Playoffs
MSC26_PO_M01_G3;29/07/2026;Red;Win;Blink;Roamer;Belerick;Selena;Flicker;Yangon Galacticos;PRO Esports;3 - 0;2;0;13;15:32;Dangerous Grass;Playoffs
MSC26_PO_M01_G3;29/07/2026;Blue;Lose;SryImFelix;Explane;Uranus;Atlas;Purify;PRO Esports;Yangon Galacticos;0 - 3;1;4;1;15:32;Dangerous Grass;Playoffs
MSC26_PO_M01_G3;29/07/2026;Blue;Lose;Koyly;Jungler;Hirara;Zhuxin;Retribution;PRO Esports;Yangon Galacticos;0 - 3;1;3;1;15:32;Dangerous Grass;Playoffs
MSC26_PO_M01_G3;29/07/2026;Blue;Lose;SAA;Midlane;Valentina;Phoveus;Flicker;PRO Esports;Yangon Galacticos;0 - 3;2;2;3;15:32;Dangerous Grass;Playoffs
MSC26_PO_M01_G3;29/07/2026;Blue;Lose;Kouzen;Goldlane;Harith;Esmeralda;Purify;PRO Esports;Yangon Galacticos;0 - 3;0;2;2;15:32;Dangerous Grass;Playoffs
MSC26_PO_M01_G3;29/07/2026;Blue;Lose;PPPPP;Roamer;Badang;Brody;Flicker;PRO Esports;Yangon Galacticos;0 - 3;1;7;3;15:32;Dangerous Grass;Playoffs
MSC26_PO_M02_G1;29/07/2026;Blue;Lose;Shogun;Explane;Barats;Esmeralda;Flicker;Team Vitality;Team Falcons PH;0 - 1;0;3;5;14:53;Dangerous Grass;Playoffs
MSC26_PO_M02_G1;29/07/2026;Blue;Lose;Nnael;Jungler;Paquito;Fanny;Retribution;Team Vitality;Team Falcons PH;0 - 1;4;3;1;14:53;Dangerous Grass;Playoffs
MSC26_PO_M02_G1;29/07/2026;Blue;Lose;Moreno;Midlane;Valentina;Atlas;Flicker;Team Vitality;Team Falcons PH;0 - 1;1;4;4;14:53;Dangerous Grass;Playoffs
MSC26_PO_M02_G1;29/07/2026;Blue;Lose;Emann;Goldlane;Melissa;Harley;Flicker;Team Vitality;Team Falcons PH;0 - 1;0;3;1;14:53;Dangerous Grass;Playoffs
MSC26_PO_M02_G1;29/07/2026;Blue;Lose;Finn;Roamer;Minotaur;Nolan;Flicker;Team Vitality;Team Falcons PH;0 - 1;0;5;4;14:53;Dangerous Grass;Playoffs
MSC26_PO_M02_G1;29/07/2026;Red;Win;Flap;Explane;Lapu lapu;Marcel;Flicker;Team Falcons PH;Team Vitality;1 - 0;4;2;7;14:53;Dangerous Grass;Playoffs
MSC26_PO_M02_G1;29/07/2026;Red;Win;Kyle;Jungler;Joy;Freya;Retribution;Team Falcons PH;Team Vitality;1 - 0;3;2;6;14:53;Dangerous Grass;Playoffs
MSC26_PO_M02_G1;29/07/2026;Red;Win;Hadji;Midlane;Selena;Hirara;Flicker;Team Falcons PH;Team Vitality;1 - 0;3;0;8;14:53;Dangerous Grass;Playoffs
MSC26_PO_M02_G1;29/07/2026;Red;Win;Super Marco;Goldlane;Clint;Rafaela;Flicker;Team Falcons PH;Team Vitality;1 - 0;4;0;10;14:53;Dangerous Grass;Playoffs
MSC26_PO_M02_G1;29/07/2026;Red;Win;Owgwen;Roamer;Belerick;Zhuxin;Flicker;Team Falcons PH;Team Vitality;1 - 0;4;1;10;14:53;Dangerous Grass;Playoffs
MSC26_PO_M02_G2;29/07/2026;Blue;Win;Shogun;Explane;Barats;Esmeralda;Flicker;Team Vitality;Team Falcons PH;1 - 1;3;0;8;16:50;Expanding Rivers;Playoffs
MSC26_PO_M02_G2;29/07/2026;Blue;Win;Nnael;Jungler;Nolan;Fanny;Retribution;Team Vitality;Team Falcons PH;1 - 1;6;1;6;16:50;Expanding Rivers;Playoffs
MSC26_PO_M02_G2;29/07/2026;Blue;Win;Moreno;Midlane;Lylia;Atlas;Flicker;Team Vitality;Team Falcons PH;1 - 1;3;2;10;16:50;Expanding Rivers;Playoffs
MSC26_PO_M02_G2;29/07/2026;Blue;Win;Emann;Goldlane;Paquito;Belerick;Flicker;Team Vitality;Team Falcons PH;1 - 1;2;4;4;16:50;Expanding Rivers;Playoffs
MSC26_PO_M02_G2;29/07/2026;Blue;Win;Finn;Roamer;Gloo;Chou;Flicker;Team Vitality;Team Falcons PH;1 - 1;1;2;8;16:50;Expanding Rivers;Playoffs
MSC26_PO_M02_G2;29/07/2026;Red;Lose;Flap;Explane;Uranus;Marcel;Flicker;Team Falcons PH;Team Vitality;1 - 1;0;5;2;16:50;Expanding Rivers;Playoffs
MSC26_PO_M02_G2;29/07/2026;Red;Lose;Kyle;Jungler;Hirara;Freya;Retribution;Team Falcons PH;Team Vitality;1 - 1;3;1;2;16:50;Expanding Rivers;Playoffs
MSC26_PO_M02_G2;29/07/2026;Red;Lose;Hadji;Midlane;Selena;Valentina;Flicker;Team Falcons PH;Team Vitality;1 - 1;3;1;5;16:50;Expanding Rivers;Playoffs
MSC26_PO_M02_G2;29/07/2026;Red;Lose;Super Marco;Goldlane;Clint;Claude;Flicker;Team Falcons PH;Team Vitality;1 - 1;1;3;3;16:50;Expanding Rivers;Playoffs
MSC26_PO_M02_G2;29/07/2026;Red;Lose;Owgwen;Roamer;Khaleed;Harith;Flicker;Team Falcons PH;Team Vitality;1 - 1;2;5;6;16:50;Expanding Rivers;Playoffs
MSC26_PO_M02_G3;29/07/2026;Blue;Lose;Shogun;Explane;Barats;Esmeralda;Flicker;Team Vitality;Team Falcons PH;1 - 2;1;3;5;13:19;Expanding Rivers;Playoffs
MSC26_PO_M02_G3;29/07/2026;Blue;Lose;Nnael;Jungler;Paquito;Selena;Retribution;Team Vitality;Team Falcons PH;1 - 2;4;4;2;13:19;Expanding Rivers;Playoffs
MSC26_PO_M02_G3;29/07/2026;Blue;Lose;Moreno;Midlane;Eudora;Atlas;Flicker;Team Vitality;Team Falcons PH;1 - 2;2;1;4;13:19;Expanding Rivers;Playoffs
MSC26_PO_M02_G3;29/07/2026;Blue;Lose;Emann;Goldlane;Claude;Yve;Flicker;Team Vitality;Team Falcons PH;1 - 2;1;2;5;13:19;Expanding Rivers;Playoffs
MSC26_PO_M02_G3;29/07/2026;Blue;Lose;Finn;Roamer;Khufra;Lylia;Flicker;Team Vitality;Team Falcons PH;1 - 2;0;4;6;13:19;Expanding Rivers;Playoffs
MSC26_PO_M02_G3;29/07/2026;Red;Win;Flap;Explane;Lapu lapu;Marcel;Flicker;Team Falcons PH;Team Vitality;2 - 1;3;2;8;13:19;Expanding Rivers;Playoffs
MSC26_PO_M02_G3;29/07/2026;Red;Win;Kyle;Jungler;Fanny;Freya;Retribution;Team Falcons PH;Team Vitality;2 - 1;4;3;2;13:19;Expanding Rivers;Playoffs
MSC26_PO_M02_G3;29/07/2026;Red;Win;Hadji;Midlane;Pharsa;Melissa;Purify;Team Falcons PH;Team Vitality;2 - 1;4;0;8;13:19;Expanding Rivers;Playoffs
MSC26_PO_M02_G3;29/07/2026;Red;Win;Super Marco;Goldlane;Karrie;Harley;Purify;Team Falcons PH;Team Vitality;2 - 1;3;1;6;13:19;Expanding Rivers;Playoffs
MSC26_PO_M02_G3;29/07/2026;Red;Win;Owgwen;Roamer;Belerick;Hirara;Flicker;Team Falcons PH;Team Vitality;2 - 1;0;2;14;13:19;Expanding Rivers;Playoffs
MSC26_PO_M02_G4;29/07/2026;Blue;Lose;Shogun;Explane;Barats;Esmeralda;Flicker;Team Vitality;Team Falcons PH;1 - 3;0;2;1;13:52;Expanding Rivers;Playoffs
MSC26_PO_M02_G4;29/07/2026;Blue;Lose;Nnael;Jungler;Hirara;Selena;Retribution;Team Vitality;Team Falcons PH;1 - 3;2;3;2;13:52;Expanding Rivers;Playoffs
MSC26_PO_M02_G4;29/07/2026;Blue;Lose;Moreno;Midlane;Eudora;Atlas;Sprint;Team Vitality;Team Falcons PH;1 - 3;2;2;1;13:52;Expanding Rivers;Playoffs
MSC26_PO_M02_G4;29/07/2026;Blue;Lose;Emann;Goldlane;Moskov;Lapu lapu;Flicker;Team Vitality;Team Falcons PH;1 - 3;1;3;1;13:52;Expanding Rivers;Playoffs
MSC26_PO_M02_G4;29/07/2026;Blue;Lose;Finn;Roamer;Chou;Karrie;Flicker;Team Vitality;Team Falcons PH;1 - 3;0;3;3;13:52;Expanding Rivers;Playoffs
MSC26_PO_M02_G4;29/07/2026;Red;Win;Flap;Explane;Uranus;Marcel;Purify;Team Falcons PH;Team Vitality;3 - 1;1;0;5;13:52;Expanding Rivers;Playoffs
MSC26_PO_M02_G4;29/07/2026;Red;Win;Kyle;Jungler;Fanny;Freya;Retribution;Team Falcons PH;Team Vitality;3 - 1;6;1;3;13:52;Expanding Rivers;Playoffs
MSC26_PO_M02_G4;29/07/2026;Red;Win;Hadji;Midlane;Phoveus;Melissa;Purify;Team Falcons PH;Team Vitality;3 - 1;2;1;7;13:52;Expanding Rivers;Playoffs
MSC26_PO_M02_G4;29/07/2026;Red;Win;Super Marco;Goldlane;Hanabi;Badang;Aegis;Team Falcons PH;Team Vitality;3 - 1;4;1;6;13:52;Expanding Rivers;Playoffs
MSC26_PO_M02_G4;29/07/2026;Red;Win;Owgwen;Roamer;Belerick;Brody;Flicker;Team Falcons PH;Team Vitality;3 - 1;0;2;7;13:52;Expanding Rivers;Playoffs
MSC26_PO_M03_G1;30/07/2026;Red;Lose;Sepat;Explane;Benedetta;Paquito;Petrify;Team Vamos;Team Spirit;0 - 1;1;2;2;15:19;Flying Clouds;Playoffs
MSC26_PO_M03_G1;30/07/2026;Red;Lose;Error404;Jungler;Guinevere;Barats;Retribution;Team Vamos;Team Spirit;0 - 1;1;3;3;15:19;Flying Clouds;Playoffs
MSC26_PO_M03_G1;30/07/2026;Red;Lose;ClawKun;Midlane;Zhuxin;Marcel;Flicker;Team Vamos;Team Spirit;0 - 1;1;3;6;15:19;Flying Clouds;Playoffs
MSC26_PO_M03_G1;30/07/2026;Red;Lose;Natco;Goldlane;Brody;Harith;Flicker;Team Vamos;Team Spirit;0 - 1;5;4;1;15:19;Flying Clouds;Playoffs
MSC26_PO_M03_G1;30/07/2026;Red;Lose;Zqeef;Roamer;Atlas;Moskov;Flicker;Team Vamos;Team Spirit;0 - 1;0;4;4;15:19;Flying Clouds;Playoffs
MSC26_PO_M03_G1;30/07/2026;Blue;Win;Kid Bomba;Explane;Esmeralda;Freya;Purify;Team Spirit;Team Vamos;1 - 0;0;2;5;15:19;Flying Clouds;Playoffs
MSC26_PO_M03_G1;30/07/2026;Blue;Win;zaur egoist;Jungler;Hirara;Fanny;Retribution;Team Spirit;Team Vamos;1 - 0;4;0;7;15:19;Flying Clouds;Playoffs
MSC26_PO_M03_G1;30/07/2026;Blue;Win;Sunset Lover;Midlane;Vexana;Valentina;Flicker;Team Spirit;Team Vamos;1 - 0;8;2;6;15:19;Flying Clouds;Playoffs
MSC26_PO_M03_G1;30/07/2026;Blue;Win;Hiko;Goldlane;Claude;Arlott;Purify;Team Spirit;Team Vamos;1 - 0;1;2;8;15:19;Flying Clouds;Playoffs
MSC26_PO_M03_G1;30/07/2026;Blue;Win;Sawo;Roamer;Belerick;Melissa;Flicker;Team Spirit;Team Vamos;1 - 0;3;2;9;15:19;Flying Clouds;Playoffs
MSC26_PO_M03_G2;30/07/2026;Blue;Lose;Sepat;Explane;Barats;Freya;Flicker;Team Vamos;Team Spirit;0 - 2;0;5;6;13:53;Broken Walls;Playoffs
MSC26_PO_M03_G2;30/07/2026;Blue;Lose;Error404;Jungler;Nolan;Belerick;Retribution;Team Vamos;Team Spirit;0 - 2;4;3;3;13:53;Broken Walls;Playoffs
MSC26_PO_M03_G2;30/07/2026;Blue;Lose;ClawKun;Midlane;Zhuxin;Fanny;Flicker;Team Vamos;Team Spirit;0 - 2;2;2;4;13:53;Broken Walls;Playoffs
MSC26_PO_M03_G2;30/07/2026;Blue;Lose;Natco;Goldlane;Brody;Lylia;Flicker;Team Vamos;Team Spirit;0 - 2;1;3;5;13:53;Broken Walls;Playoffs
MSC26_PO_M03_G2;30/07/2026;Blue;Lose;Zqeef;Roamer;Marcel;Gord;Revitalize;Team Vamos;Team Spirit;0 - 2;1;4;3;13:53;Broken Walls;Playoffs
MSC26_PO_M03_G2;30/07/2026;Red;Win;Kid Bomba;Explane;Uranus;Valentina;Purify;Team Spirit;Team Vamos;2 - 0;3;1;8;13:53;Broken Walls;Playoffs
MSC26_PO_M03_G2;30/07/2026;Red;Win;zaur egoist;Jungler;Hirara;Atlas;Retribution;Team Spirit;Team Vamos;2 - 0;7;1;6;13:53;Broken Walls;Playoffs
MSC26_PO_M03_G2;30/07/2026;Red;Win;Sunset Lover;Midlane;Eudora;Esmeralda;Flicker;Team Spirit;Team Vamos;2 - 0;2;1;12;13:53;Broken Walls;Playoffs
MSC26_PO_M03_G2;30/07/2026;Red;Win;Hiko;Goldlane;Paquito;Melissa;Flicker;Team Spirit;Team Vamos;2 - 0;5;2;3;13:53;Broken Walls;Playoffs
MSC26_PO_M03_G2;30/07/2026;Red;Win;Sawo;Roamer;Mathilda;Clint;Flicker;Team Spirit;Team Vamos;2 - 0;0;3;13;13:53;Broken Walls;Playoffs
MSC26_PO_M03_G3;30/07/2026;Red;Lose;Sepat;Explane;Esmeralda;Paquito;Purify;Team Vamos;Team Spirit;0 - 3;0;3;4;22:14;Dangerous Grass;Playoffs
MSC26_PO_M03_G3;30/07/2026;Red;Lose;Error404;Jungler;Fanny;Barats;Retribution;Team Vamos;Team Spirit;0 - 3;6;1;2;22:14;Dangerous Grass;Playoffs
MSC26_PO_M03_G3;30/07/2026;Red;Lose;ClawKun;Midlane;Lylia;Belerick;Purify;Team Vamos;Team Spirit;0 - 3;1;0;6;22:14;Dangerous Grass;Playoffs
MSC26_PO_M03_G3;30/07/2026;Red;Lose;Natco;Goldlane;Harith;Eudora;Purify;Team Vamos;Team Spirit;0 - 3;3;4;3;22:14;Dangerous Grass;Playoffs
MSC26_PO_M03_G3;30/07/2026;Red;Lose;Zqeef;Roamer;Gatot Kaca;Vexana;Revitalize;Team Vamos;Team Spirit;0 - 3;1;2;5;22:14;Dangerous Grass;Playoffs
MSC26_PO_M03_G3;30/07/2026;Blue;Win;Kid Bomba;Explane;Ruby;Freya;Flicker;Team Spirit;Team Vamos;3 - 0;1;2;6;22:14;Dangerous Grass;Playoffs
MSC26_PO_M03_G3;30/07/2026;Blue;Win;zaur egoist;Jungler;Harley;Valentina;Retribution;Team Spirit;Team Vamos;3 - 0;2;4;5;22:14;Dangerous Grass;Playoffs
MSC26_PO_M03_G3;30/07/2026;Blue;Win;Sunset Lover;Midlane;Selena;Hirara;Flicker;Team Spirit;Team Vamos;3 - 0;2;3;5;22:14;Dangerous Grass;Playoffs
MSC26_PO_M03_G3;30/07/2026;Blue;Win;Hiko;Goldlane;Melissa;Chou;Flicker;Team Spirit;Team Vamos;3 - 0;4;0;4;22:14;Dangerous Grass;Playoffs
MSC26_PO_M03_G3;30/07/2026;Blue;Win;Sawo;Roamer;Atlas;Gloo;Flicker;Team Spirit;Team Vamos;3 - 0;1;2;7;22:14;Dangerous Grass;Playoffs
MSC26_PO_M04_G1;30/07/2026;Blue;Win;Lunar;Explane;Barats;Marcel;Flicker;Aurora Gaming;ONIC;1 - 0;0;1;9;14:12;Broken Walls;Playoffs
MSC26_PO_M04_G1;30/07/2026;Blue;Win;Tienzy;Jungler;Hirara;Atlas;Retribution;Aurora Gaming;ONIC;1 - 0;6;0;2;14:12;Broken Walls;Playoffs
MSC26_PO_M04_G1;30/07/2026;Blue;Win;Rosa;Midlane;Luo Yi;Eudora;Flicker;Aurora Gaming;ONIC;1 - 0;1;0;8;14:12;Broken Walls;Playoffs
MSC26_PO_M04_G1;30/07/2026;Blue;Win;Sigibum;Goldlane;Paquito;Uranus;Flicker;Aurora Gaming;ONIC;1 - 0;3;0;4;14:12;Broken Walls;Playoffs
MSC26_PO_M04_G1;30/07/2026;Blue;Win;Pagu;Roamer;Chou;Lapu lapu;Flicker;Aurora Gaming;ONIC;1 - 0;0;1;7;14:12;Broken Walls;Playoffs
MSC26_PO_M04_G1;30/07/2026;Red;Lose;Lutpiii;Explane;Esmeralda;Selena;Purify;ONIC;Aurora Gaming;0 - 1;1;1;0;14:12;Broken Walls;Playoffs
MSC26_PO_M04_G1;30/07/2026;Red;Lose;Kairi;Jungler;Harley;Freya;Retribution;ONIC;Aurora Gaming;0 - 1;1;2;1;14:12;Broken Walls;Playoffs
MSC26_PO_M04_G1;30/07/2026;Red;Lose;Sanz;Midlane;Valentina;Fanny;Flicker;ONIC;Aurora Gaming;0 - 1;0;3;0;14:12;Broken Walls;Playoffs
MSC26_PO_M04_G1;30/07/2026;Red;Lose;Kelra;Goldlane;Claude;Rafaela;Purify;ONIC;Aurora Gaming;0 - 1;0;1;0;14:12;Broken Walls;Playoffs
MSC26_PO_M04_G1;30/07/2026;Red;Lose;Kiboy;Roamer;Belerick;Zhuxin;Flicker;ONIC;Aurora Gaming;0 - 1;0;3;2;14:12;Broken Walls;Playoffs
MSC26_PO_M04_G2;30/07/2026;Red;Lose;Lunar;Explane;Uranus;Freya;Purify;Aurora Gaming;ONIC;1 - 1;0;3;3;11:31;Flying Clouds;Playoffs
MSC26_PO_M04_G2;30/07/2026;Red;Lose;Tienzy;Jungler;Lukas;Valentina;Retribution;Aurora Gaming;ONIC;1 - 1;3;3;2;11:31;Flying Clouds;Playoffs
MSC26_PO_M04_G2;30/07/2026;Red;Lose;Rosa;Midlane;Rafaela;Barats;Flicker;Aurora Gaming;ONIC;1 - 1;0;2;5;11:31;Flying Clouds;Playoffs
